"",".groups","time","HR1","HR2","Resp1","Resp2","rowname","filename","study","group","trial","condition"
"5685","57",56499.5,NA,NA,1.10549821390616,0.585871653767714,56001,"Study4_G8_T4_MovementCoop.csv","Study4","G8","T4","MovementCoop"
"5686","58",57499.5,NA,NA,0.888438218666823,0.312087614236725,57001,"Study4_G8_T4_MovementCoop.csv","Study4","G8","T4","MovementCoop"
"5687","59",58499.5,NA,NA,0.3348880743428,-0.523191272821384,58001,"Study4_G8_T4_MovementCoop.csv","Study4","G8","T4","MovementCoop"
"5688","60",59499.5,NA,NA,0.545913663399976,-0.419465555140613,59001,"Study4_G8_T4_MovementCoop.csv","Study4","G8","T4","MovementCoop"
"5689","61",60499.5,NA,NA,0.87211517701085,0.851516633609699,60001,"Study4_G8_T4_MovementCoop.csv","Study4","G8","T4","MovementCoop"
"5690","62",61499.5,NA,NA,0.26504478205486,0.871428375572808,61001,"Study4_G8_T4_MovementCoop.csv","Study4","G8","T4","MovementCoop"
"5691","63",62499.5,NA,NA,-0.303664076678176,0.486786959003679,62001,"Study4_G8_T4_MovementCoop.csv","Study4","G8","T4","MovementCoop"
"5692","64",63499.5,NA,NA,0.521904011298536,0.295427207975688,63001,"Study4_G8_T4_MovementCoop.csv","Study4","G8","T4","MovementCoop"
"5693","65",64499.5,NA,NA,-0.142106980515615,-0.717615298177296,64001,"Study4_G8_T4_MovementCoop.csv","Study4","G8","T4","MovementCoop"
"5694","66",65499.5,NA,NA,1.46752708614975,0.601106773982206,65001,"Study4_G8_T4_MovementCoop.csv","Study4","G8","T4","MovementCoop"
"5695","67",66499.5,NA,NA,1.48175622461876,0.617758950562386,66001,"Study4_G8_T4_MovementCoop.csv","Study4","G8","T4","MovementCoop"
"5696","68",67499.5,NA,NA,0.653186839704936,0.304225122804811,67001,"Study4_G8_T4_MovementCoop.csv","Study4","G8","T4","MovementCoop"
"5697","69",68499.5,NA,NA,1.06248195075642,-0.299798384857885,68001,"Study4_G8_T4_MovementCoop.csv","Study4","G8","T4","MovementCoop"
"5698","70",69499.5,NA,NA,0.347465885681479,-1.37028006507294,69001,"Study4_G8_T4_MovementCoop.csv","Study4","G8","T4","MovementCoop"
"5699","71",70499.5,NA,NA,-0.20340332277577,-2.67317522503732,70001,"Study4_G8_T4_MovementCoop.csv","Study4","G8","T4","MovementCoop"
"5700","72",71499.5,NA,NA,0.424738931218228,-0.933136278715038,71001,"Study4_G8_T4_MovementCoop.csv","Study4","G8","T4","MovementCoop"
"5701","73",72499.5,NA,NA,-0.108514769662224,-0.198705179334417,72001,"Study4_G8_T4_MovementCoop.csv","Study4","G8","T4","MovementCoop"
"5702","74",73499.5,NA,NA,0.39044034783574,-1.26811789466457,73001,"Study4_G8_T4_MovementCoop.csv","Study4","G8","T4","MovementCoop"
"5703","75",74499.5,NA,NA,-0.342891204959542,-1.68550011884068,74001,"Study4_G8_T4_MovementCoop.csv","Study4","G8","T4","MovementCoop"
"5704","76",75499.5,NA,NA,-0.445642454387453,-0.525750850745736,75001,"Study4_G8_T4_MovementCoop.csv","Study4","G8","T4","MovementCoop"
"5705","77",76499.5,NA,NA,0.737575051238704,0.0775468224341725,76001,"Study4_G8_T4_MovementCoop.csv","Study4","G8","T4","MovementCoop"
"5706","78",77499.5,NA,NA,-0.682861396818399,-0.0651674234281821,77001,"Study4_G8_T4_MovementCoop.csv","Study4","G8","T4","MovementCoop"
"5707","79",78499.5,NA,NA,0.568541773815733,0.302547447740506,78001,"Study4_G8_T4_MovementCoop.csv","Study4","G8","T4","MovementCoop"
"5708","80",79499.5,NA,NA,0.292282234625271,-0.212035604344138,79001,"Study4_G8_T4_MovementCoop.csv","Study4","G8","T4","MovementCoop"
"5709","81",80499.5,NA,NA,0.173956736194862,0.269565603391963,80001,"Study4_G8_T4_MovementCoop.csv","Study4","G8","T4","MovementCoop"
"5710","82",81499.5,NA,NA,-0.229558751834436,-0.716631676525302,81001,"Study4_G8_T4_MovementCoop.csv","Study4","G8","T4","MovementCoop"
"5711","83",82499.5,NA,NA,0.234400083666534,-1.56581713655739,82001,"Study4_G8_T4_MovementCoop.csv","Study4","G8","T4","MovementCoop"
"5712","84",83499.5,NA,NA,0.487467039829069,-2.6981069208383,83001,"Study4_G8_T4_MovementCoop.csv","Study4","G8","T4","MovementCoop"
"5713","85",84499.5,NA,NA,0.0862348898843702,-3.11092627744218,84001,"Study4_G8_T4_MovementCoop.csv","Study4","G8","T4","MovementCoop"
"5714","86",85499.5,NA,NA,0.163779537710686,-1.06321646983078,85001,"Study4_G8_T4_MovementCoop.csv","Study4","G8","T4","MovementCoop"
"5715","87",86499.5,NA,NA,0.766865798988166,-0.748026056866717,86001,"Study4_G8_T4_MovementCoop.csv","Study4","G8","T4","MovementCoop"
"5716","88",87499.5,NA,NA,-0.109729129919887,0.234515363493936,87001,"Study4_G8_T4_MovementCoop.csv","Study4","G8","T4","MovementCoop"
"5717","89",88499.5,NA,NA,1.97919080401327,0.905176017215178,88001,"Study4_G8_T4_MovementCoop.csv","Study4","G8","T4","MovementCoop"
"5718","90",89499.5,NA,NA,2.17060427573041,0.426218816582674,89001,"Study4_G8_T4_MovementCoop.csv","Study4","G8","T4","MovementCoop"
"5719","91",90499.5,NA,NA,1.6692537286435,-1.37817600688023,90001,"Study4_G8_T4_MovementCoop.csv","Study4","G8","T4","MovementCoop"
"5720","92",91499.5,NA,NA,1.38774560529449,-2.173907473564,91001,"Study4_G8_T4_MovementCoop.csv","Study4","G8","T4","MovementCoop"
"5721","93",92499.5,NA,NA,1.05489564171658,-1.96960597476861,92001,"Study4_G8_T4_MovementCoop.csv","Study4","G8","T4","MovementCoop"
"5722","94",93499.5,NA,NA,1.59712720061851,-0.511469877481401,93001,"Study4_G8_T4_MovementCoop.csv","Study4","G8","T4","MovementCoop"
"5723","95",94499.5,NA,NA,1.06668386960649,0.610232834590388,94001,"Study4_G8_T4_MovementCoop.csv","Study4","G8","T4","MovementCoop"
"5724","96",95499.5,NA,NA,1.00234939344095,0.234154524761459,95001,"Study4_G8_T4_MovementCoop.csv","Study4","G8","T4","MovementCoop"
"5725","97",96499.5,NA,NA,0.913862153301941,0.582021270128347,96001,"Study4_G8_T4_MovementCoop.csv","Study4","G8","T4","MovementCoop"
"5726","98",97499.5,NA,NA,0.364505785396789,0.234372960883511,97001,"Study4_G8_T4_MovementCoop.csv","Study4","G8","T4","MovementCoop"
"5727","99",98499.5,NA,NA,0.351447831781873,0.210769209298644,98001,"Study4_G8_T4_MovementCoop.csv","Study4","G8","T4","MovementCoop"
"5728","100",99499.5,NA,NA,-0.0354974647035179,0.0533716760962681,99001,"Study4_G8_T4_MovementCoop.csv","Study4","G8","T4","MovementCoop"
"5729","101",100499.5,NA,NA,0.419831004120273,-0.424696252897952,100001,"Study4_G8_T4_MovementCoop.csv","Study4","G8","T4","MovementCoop"
"5730","102",101499.5,NA,NA,0.6472645882596,0.967149789126416,101001,"Study4_G8_T4_MovementCoop.csv","Study4","G8","T4","MovementCoop"
"5731","103",102499.5,NA,NA,1.10749331623197,0.948674519749493,102001,"Study4_G8_T4_MovementCoop.csv","Study4","G8","T4","MovementCoop"
"5732","104",103499.5,NA,NA,0.827072531262877,0.623499043716012,103001,"Study4_G8_T4_MovementCoop.csv","Study4","G8","T4","MovementCoop"
"5733","105",104499.5,NA,NA,0.108610298789264,0.59635383468873,104001,"Study4_G8_T4_MovementCoop.csv","Study4","G8","T4","MovementCoop"
"5734","106",105499.5,NA,NA,0.243290303772607,0.640265641991706,105001,"Study4_G8_T4_MovementCoop.csv","Study4","G8","T4","MovementCoop"
"5735","107",106499.5,NA,NA,0.615005465610686,0.816004176963692,106001,"Study4_G8_T4_MovementCoop.csv","Study4","G8","T4","MovementCoop"
"5736","108",107499.5,NA,NA,-0.090929456493926,0.631355497620996,107001,"Study4_G8_T4_MovementCoop.csv","Study4","G8","T4","MovementCoop"
"5737","109",108499.5,NA,NA,-0.946475342076954,0.425557652762174,108001,"Study4_G8_T4_MovementCoop.csv","Study4","G8","T4","MovementCoop"
"5738","110",109499.5,NA,NA,-1.02999806289684,0.382245672667158,109001,"Study4_G8_T4_MovementCoop.csv","Study4","G8","T4","MovementCoop"
"5739","111",110499.5,NA,NA,0.853616635050751,0.902695802609329,110001,"Study4_G8_T4_MovementCoop.csv","Study4","G8","T4","MovementCoop"
"5740","112",111499.5,NA,NA,0.127095644501718,0.750821681618248,111001,"Study4_G8_T4_MovementCoop.csv","Study4","G8","T4","MovementCoop"
"5741","113",112499.5,NA,NA,-0.235932455676533,0.509788108594386,112001,"Study4_G8_T4_MovementCoop.csv","Study4","G8","T4","MovementCoop"
"5742","114",113499.5,NA,NA,0.652938210328852,0.391175801324832,113001,"Study4_G8_T4_MovementCoop.csv","Study4","G8","T4","MovementCoop"
"5743","115",114499.5,NA,NA,0.174405883976125,0.296136336998064,114001,"Study4_G8_T4_MovementCoop.csv","Study4","G8","T4","MovementCoop"
"5744","116",115499.5,NA,NA,-0.554572355557897,0.930429426534923,115001,"Study4_G8_T4_MovementCoop.csv","Study4","G8","T4","MovementCoop"
"5745","117",116499.5,NA,NA,0.454014366499868,0.772421484065928,116001,"Study4_G8_T4_MovementCoop.csv","Study4","G8","T4","MovementCoop"
"5746","118",117499.5,NA,NA,-1.11999284788658,0.588023445844175,117001,"Study4_G8_T4_MovementCoop.csv","Study4","G8","T4","MovementCoop"
"5747","119",118499.5,NA,NA,0.583497858690629,0.926349296424503,118001,"Study4_G8_T4_MovementCoop.csv","Study4","G8","T4","MovementCoop"
"5748","120",119499.5,NA,NA,0.197678955703402,0.653114671844052,119001,"Study4_G8_T4_MovementCoop.csv","Study4","G8","T4","MovementCoop"
"5749","121",120499.5,NA,NA,0.902732575715757,0.449618078805524,120001,"Study4_G8_T4_MovementCoop.csv","Study4","G8","T4","MovementCoop"
"5750","122",121499.5,NA,NA,0.27592889827515,0.526784700959848,121001,"Study4_G8_T4_MovementCoop.csv","Study4","G8","T4","MovementCoop"
"5751","123",122499.5,NA,NA,0.656550004666917,1.07156709131524,122001,"Study4_G8_T4_MovementCoop.csv","Study4","G8","T4","MovementCoop"
"5752","124",123499.5,NA,NA,-0.122442568741832,0.810160943331938,123001,"Study4_G8_T4_MovementCoop.csv","Study4","G8","T4","MovementCoop"
"5753","125",124499.5,NA,NA,-0.944743130429224,0.631925202740442,124001,"Study4_G8_T4_MovementCoop.csv","Study4","G8","T4","MovementCoop"
"5754","126",125499.5,NA,NA,0.562022250243737,0.714329608917124,125001,"Study4_G8_T4_MovementCoop.csv","Study4","G8","T4","MovementCoop"
"5755","127",126499.5,NA,NA,-0.254387959995742,0.666707679411603,126001,"Study4_G8_T4_MovementCoop.csv","Study4","G8","T4","MovementCoop"
"5756","128",127499.5,NA,NA,-1.43022616833149,0.389568384429748,127001,"Study4_G8_T4_MovementCoop.csv","Study4","G8","T4","MovementCoop"
"5757","129",128499.5,NA,NA,1.24919442270309,0.700374065700601,128001,"Study4_G8_T4_MovementCoop.csv","Study4","G8","T4","MovementCoop"
"5758","130",129499.5,NA,NA,0.402022882137611,0.807688485018223,129001,"Study4_G8_T4_MovementCoop.csv","Study4","G8","T4","MovementCoop"
"5759","131",130499.5,NA,NA,0.173193396834129,1.24259017209762,130001,"Study4_G8_T4_MovementCoop.csv","Study4","G8","T4","MovementCoop"
"5760","132",131499.5,NA,NA,1.56580969997736,1.26395120455692,131001,"Study4_G8_T4_MovementCoop.csv","Study4","G8","T4","MovementCoop"
"5761","133",132499.5,NA,NA,0.091504023655717,1.06841751962255,132001,"Study4_G8_T4_MovementCoop.csv","Study4","G8","T4","MovementCoop"
"5762","134",133499.5,NA,NA,-0.032276917537579,0.589642697457305,133001,"Study4_G8_T4_MovementCoop.csv","Study4","G8","T4","MovementCoop"
"5763","135",134499.5,NA,NA,-2.55882151546755,0.0486317804828039,134001,"Study4_G8_T4_MovementCoop.csv","Study4","G8","T4","MovementCoop"
"5764","136",135499.5,NA,NA,-1.33518074330114,0.820076317729067,135001,"Study4_G8_T4_MovementCoop.csv","Study4","G8","T4","MovementCoop"
"5765","137",136499.5,NA,NA,0.725942678933467,1.08101638174268,136001,"Study4_G8_T4_MovementCoop.csv","Study4","G8","T4","MovementCoop"
"5766","138",137499.5,NA,NA,0.865430615634277,0.984633440223399,137001,"Study4_G8_T4_MovementCoop.csv","Study4","G8","T4","MovementCoop"
"5767","139",138499.5,NA,NA,0.382797785021243,0.700441913228792,138001,"Study4_G8_T4_MovementCoop.csv","Study4","G8","T4","MovementCoop"
"5768","140",139499.5,NA,NA,-0.124544959025025,0.609240772053339,139001,"Study4_G8_T4_MovementCoop.csv","Study4","G8","T4","MovementCoop"
"5769","141",140499.5,NA,NA,0.267168439980205,0.473692189424386,140001,"Study4_G8_T4_MovementCoop.csv","Study4","G8","T4","MovementCoop"
"5770","142",141499.5,NA,NA,1.18429220827167,-0.138987973872843,141001,"Study4_G8_T4_MovementCoop.csv","Study4","G8","T4","MovementCoop"
"5771","143",142499.5,NA,NA,0.415265258738698,-1.29649898068187,142001,"Study4_G8_T4_MovementCoop.csv","Study4","G8","T4","MovementCoop"
"5772","144",143499.5,NA,NA,0.725294763567096,-0.421759123497806,143001,"Study4_G8_T4_MovementCoop.csv","Study4","G8","T4","MovementCoop"
"5773","145",144499.5,NA,NA,1.49391947798615,0.422926354325031,144001,"Study4_G8_T4_MovementCoop.csv","Study4","G8","T4","MovementCoop"
"5774","146",145499.5,NA,NA,0.414517170603506,-0.292657949601904,145001,"Study4_G8_T4_MovementCoop.csv","Study4","G8","T4","MovementCoop"
"5775","147",146499.5,NA,NA,-0.530930956998357,-1.6547512160036,146001,"Study4_G8_T4_MovementCoop.csv","Study4","G8","T4","MovementCoop"
"5776","148",147499.5,NA,NA,-0.290496778550166,-0.584951866128361,147001,"Study4_G8_T4_MovementCoop.csv","Study4","G8","T4","MovementCoop"
"5777","149",148499.5,NA,NA,0.60649166725759,0.0323793042077106,148001,"Study4_G8_T4_MovementCoop.csv","Study4","G8","T4","MovementCoop"
"5778","150",149499.5,NA,NA,0.158140607219965,0.501005990382764,149001,"Study4_G8_T4_MovementCoop.csv","Study4","G8","T4","MovementCoop"
"5779","151",150499.5,NA,NA,0.344821403220297,0.378638312231764,150001,"Study4_G8_T4_MovementCoop.csv","Study4","G8","T4","MovementCoop"
"5780","152",151499.5,NA,NA,0.0839233545536934,0.188224806995454,151001,"Study4_G8_T4_MovementCoop.csv","Study4","G8","T4","MovementCoop"
"5781","153",152499.5,NA,NA,-0.307525831467487,-0.513567454896569,152001,"Study4_G8_T4_MovementCoop.csv","Study4","G8","T4","MovementCoop"
"5782","154",153499.5,NA,NA,-0.469358137833228,0.140351821243496,153001,"Study4_G8_T4_MovementCoop.csv","Study4","G8","T4","MovementCoop"
"5783","155",154499.5,NA,NA,-0.979310414609055,0.381551619254847,154001,"Study4_G8_T4_MovementCoop.csv","Study4","G8","T4","MovementCoop"
"5784","156",155499.5,NA,NA,-1.15583550899519,0.575830765813173,155001,"Study4_G8_T4_MovementCoop.csv","Study4","G8","T4","MovementCoop"
"5785","157",156499.5,NA,NA,-0.969830709111055,0.598463720938956,156001,"Study4_G8_T4_MovementCoop.csv","Study4","G8","T4","MovementCoop"
"5786","158",157499.5,NA,NA,-0.304733328122471,-0.308257732073166,157001,"Study4_G8_T4_MovementCoop.csv","Study4","G8","T4","MovementCoop"
"5787","159",158499.5,NA,NA,-0.10681699104905,-0.934956064273363,158001,"Study4_G8_T4_MovementCoop.csv","Study4","G8","T4","MovementCoop"
"5788","160",159499.5,NA,NA,-0.797797385699003,-0.951525084662379,159001,"Study4_G8_T4_MovementCoop.csv","Study4","G8","T4","MovementCoop"
"5789","161",160499.5,NA,NA,-0.863988246585002,0.813133817222032,160001,"Study4_G8_T4_MovementCoop.csv","Study4","G8","T4","MovementCoop"
"5790","162",161499.5,NA,NA,-1.33781786039788,0.689853350937629,161001,"Study4_G8_T4_MovementCoop.csv","Study4","G8","T4","MovementCoop"
"5791","163",162499.5,NA,NA,-1.22735805887618,0.648013129095832,162001,"Study4_G8_T4_MovementCoop.csv","Study4","G8","T4","MovementCoop"
"5792","164",163499.5,NA,NA,-0.230308540353713,0.900053128277056,163001,"Study4_G8_T4_MovementCoop.csv","Study4","G8","T4","MovementCoop"
"5793","165",164499.5,NA,NA,-1.19297614668959,0.363309730517778,164001,"Study4_G8_T4_MovementCoop.csv","Study4","G8","T4","MovementCoop"
"5794","166",165499.5,NA,NA,-0.243979713392639,0.905987798761154,165001,"Study4_G8_T4_MovementCoop.csv","Study4","G8","T4","MovementCoop"
"5795","167",166499.5,NA,NA,-1.02491965213893,0.547707186107259,166001,"Study4_G8_T4_MovementCoop.csv","Study4","G8","T4","MovementCoop"
"5796","168",167499.5,NA,NA,-0.635005549174132,0.908041745030267,167001,"Study4_G8_T4_MovementCoop.csv","Study4","G8","T4","MovementCoop"
"5797","169",168499.5,NA,NA,-1.22509053006824,1.21284739175889,168001,"Study4_G8_T4_MovementCoop.csv","Study4","G8","T4","MovementCoop"
"5798","170",169499.5,NA,NA,-1.84329019402954,0.906660251081943,169001,"Study4_G8_T4_MovementCoop.csv","Study4","G8","T4","MovementCoop"
"5799","171",170499.5,NA,NA,-1.10120382665096,0.67169787384955,170001,"Study4_G8_T4_MovementCoop.csv","Study4","G8","T4","MovementCoop"
"5800","172",171499.5,NA,NA,-0.767774085770142,0.633520355226179,171001,"Study4_G8_T4_MovementCoop.csv","Study4","G8","T4","MovementCoop"
"5801","173",172499.5,NA,NA,-0.913300519847054,1.23785548376009,172001,"Study4_G8_T4_MovementCoop.csv","Study4","G8","T4","MovementCoop"
"5802","174",173499.5,NA,NA,-1.50439787225799,1.09943141422548,173001,"Study4_G8_T4_MovementCoop.csv","Study4","G8","T4","MovementCoop"
"5803","175",174499.5,NA,NA,-1.02259853753451,0.922580779902397,174001,"Study4_G8_T4_MovementCoop.csv","Study4","G8","T4","MovementCoop"
"5804","176",175499.5,NA,NA,-1.39492306599728,0.784867609135687,175001,"Study4_G8_T4_MovementCoop.csv","Study4","G8","T4","MovementCoop"
"5805","177",176499.5,NA,NA,-1.5555105843892,0.771387151557473,176001,"Study4_G8_T4_MovementCoop.csv","Study4","G8","T4","MovementCoop"
"5806","178",177499.5,NA,NA,-1.46224039977934,0.887309380076441,177001,"Study4_G8_T4_MovementCoop.csv","Study4","G8","T4","MovementCoop"
"5807","179",178499.5,NA,NA,-1.73239417859129,0.618000560883098,178001,"Study4_G8_T4_MovementCoop.csv","Study4","G8","T4","MovementCoop"
"5808","180",179499.5,NA,NA,-2.44647752388758,0.482340411456768,179001,"Study4_G8_T4_MovementCoop.csv","Study4","G8","T4","MovementCoop"
"5809","181",180016,NA,NA,-0.102049065247065,0.278622197239762,180001,"Study4_G8_T4_MovementCoop.csv","Study4","G8","T4","MovementCoop"
"5810","1",499.5,1.16215057415562,0.0918718783289279,1.16817927730542,-0.747013801711232,1,"Study4_G8_T5_MovementGuided.csv","Study4","G8","T5","MovementGuided"
"5811","2",1499.5,1.37226796199759,0.0129565925097356,1.29211404825032,0.255320729034212,1001,"Study4_G8_T5_MovementGuided.csv","Study4","G8","T5","MovementGuided"
"5812","3",2499.5,1.40783562289338,0.855632354109744,0.960662949542827,-0.137144299990671,2001,"Study4_G8_T5_MovementGuided.csv","Study4","G8","T5","MovementGuided"
"5813","4",3499.5,1.40783562289338,2.36193435632463,1.0113878367274,0.577392619792899,3001,"Study4_G8_T5_MovementGuided.csv","Study4","G8","T5","MovementGuided"
"5814","5",4499.5,1.40783562289338,1.75548141123949,0.931715183346348,0.312449846894831,4001,"Study4_G8_T5_MovementGuided.csv","Study4","G8","T5","MovementGuided"
"5815","6",5499.5,1.0472846121119,1.60720005338708,-0.542095017255049,-0.748985497673142,5001,"Study4_G8_T5_MovementGuided.csv","Study4","G8","T5","MovementGuided"
"5816","7",6499.5,-2.0437610029562,2.23056077279717,0.354505210603954,1.21796472862203,6001,"Study4_G8_T5_MovementGuided.csv","Study4","G8","T5","MovementGuided"
"5817","8",7499.5,0.359948706565992,2.64292547215083,0.688333956578645,1.41905625023061,7001,"Study4_G8_T5_MovementGuided.csv","Study4","G8","T5","MovementGuided"
"5818","9",8499.5,1.30128933287429,2.54440575954437,1.14386986221695,0.980631589712745,8001,"Study4_G8_T5_MovementGuided.csv","Study4","G8","T5","MovementGuided"
"5819","10",9499.5,1.39771595368454,1.91390316971085,0.379788107310189,1.14968201735681,9001,"Study4_G8_T5_MovementGuided.csv","Study4","G8","T5","MovementGuided"
"5820","11",10499.5,1.0475915013956,1.63891578678722,-0.658656263065569,1.24050118793227,10001,"Study4_G8_T5_MovementGuided.csv","Study4","G8","T5","MovementGuided"
"5821","12",11499.5,1.09625973234892,1.54689744781408,0.728639043448972,1.28322841967411,11001,"Study4_G8_T5_MovementGuided.csv","Study4","G8","T5","MovementGuided"
"5822","13",12499.5,1.40783562289338,1.6666007363853,0.0194018315880779,0.830876918545156,12001,"Study4_G8_T5_MovementGuided.csv","Study4","G8","T5","MovementGuided"
"5823","14",13499.5,0.480821494729742,1.59844481791934,0.00117598801127159,0.612562391012989,13001,"Study4_G8_T5_MovementGuided.csv","Study4","G8","T5","MovementGuided"
"5824","15",14499.5,1.40783562289338,1.5269551438882,-0.792421852494302,1.11269710246437,14001,"Study4_G8_T5_MovementGuided.csv","Study4","G8","T5","MovementGuided"
"5825","16",15499.5,1.40783562289338,1.27913798659463,0.0562747510574142,0.945909515776982,15001,"Study4_G8_T5_MovementGuided.csv","Study4","G8","T5","MovementGuided"
"5826","17",16499.5,-3.50752259336378,1.13532226735363,0.197187738894604,0.490247708560663,16001,"Study4_G8_T5_MovementGuided.csv","Study4","G8","T5","MovementGuided"
"5827","18",17499.5,1.28322679914837,1.43328093677644,-1.45422829352356,-0.425170628740722,17001,"Study4_G8_T5_MovementGuided.csv","Study4","G8","T5","MovementGuided"
"5828","19",18499.5,-0.158698979762235,1.88862885381063,-1.40570319973971,-0.168304580409674,18001,"Study4_G8_T5_MovementGuided.csv","Study4","G8","T5","MovementGuided"
"5829","20",19499.5,-0.639786173945277,2.2749094516221,-1.62396520947437,1.01857363078813,19001,"Study4_G8_T5_MovementGuided.csv","Study4","G8","T5","MovementGuided"
"5830","21",20499.5,-0.42666997189681,2.14376405190941,-1.38802329969388,-0.925472080199961,20001,"Study4_G8_T5_MovementGuided.csv","Study4","G8","T5","MovementGuided"
"5831","22",21499.5,0.156503131574578,2.1244736603957,-0.410714028125606,-0.868861125390895,21001,"Study4_G8_T5_MovementGuided.csv","Study4","G8","T5","MovementGuided"
"5832","23",22499.5,0.7041359363121,2.30690157170317,0.363990481593395,0.901027145418519,22001,"Study4_G8_T5_MovementGuided.csv","Study4","G8","T5","MovementGuided"
"5833","24",23499.5,1.13071952096204,2.13044475426614,-0.700672042622405,0.987517477893106,23001,"Study4_G8_T5_MovementGuided.csv","Study4","G8","T5","MovementGuided"
"5834","25",24499.5,0.943838317243385,1.68670010158476,0.549039853018014,0.653060857015289,24001,"Study4_G8_T5_MovementGuided.csv","Study4","G8","T5","MovementGuided"
"5835","26",25499.5,1.08617057490337,1.19812905041213,-0.763217721986891,-0.0143160591108263,25001,"Study4_G8_T5_MovementGuided.csv","Study4","G8","T5","MovementGuided"
"5836","27",26499.5,0.573374526693196,0.928233340422315,-0.999356400198774,0.202295253472562,26001,"Study4_G8_T5_MovementGuided.csv","Study4","G8","T5","MovementGuided"
"5837","28",27499.5,-0.108004722363723,0.930684290560105,-0.826440810265291,-0.0131383157081148,27001,"Study4_G8_T5_MovementGuided.csv","Study4","G8","T5","MovementGuided"
"5838","29",28499.5,-0.0206334023486068,0.686424128556642,0.0315959502822245,-0.939399853764402,28001,"Study4_G8_T5_MovementGuided.csv","Study4","G8","T5","MovementGuided"
"5839","30",29499.5,0.307447974186811,0.63007851523991,-1.50044020093811,-2.2547829816724,29001,"Study4_G8_T5_MovementGuided.csv","Study4","G8","T5","MovementGuided"
"5840","31",30499.5,0.634072266387418,0.551251811882896,-0.0841576684127004,-2.99258625984167,30001,"Study4_G8_T5_MovementGuided.csv","Study4","G8","T5","MovementGuided"
"5841","32",31499.5,0.70298082000885,1.00401355189274,-1.12878149005399,-0.209242079610084,31001,"Study4_G8_T5_MovementGuided.csv","Study4","G8","T5","MovementGuided"
"5842","33",32499.5,0.161378123948469,1.41985787755984,-1.40817571011955,-1.06957365486224,32001,"Study4_G8_T5_MovementGuided.csv","Study4","G8","T5","MovementGuided"
"5843","34",33499.5,-0.499344070808779,1.41875556258263,-1.57707281299113,0.540865607140002,33001,"Study4_G8_T5_MovementGuided.csv","Study4","G8","T5","MovementGuided"
"5844","35",34499.5,-0.618133845611993,0.732298143509183,-1.57791642020393,0.513569465148848,34001,"Study4_G8_T5_MovementGuided.csv","Study4","G8","T5","MovementGuided"
"5845","36",35499.5,-0.243550770167154,-0.0173601307202897,-1.35788466691123,0.719109352267234,35001,"Study4_G8_T5_MovementGuided.csv","Study4","G8","T5","MovementGuided"
"5846","37",36499.5,0.408629115118461,-0.208690265688467,-0.239599055054579,-1.1283235620441,36001,"Study4_G8_T5_MovementGuided.csv","Study4","G8","T5","MovementGuided"
"5847","38",37499.5,0.639076589267654,-0.108467068936659,-1.36502629368011,-1.09699146217984,37001,"Study4_G8_T5_MovementGuided.csv","Study4","G8","T5","MovementGuided"
"5848","39",38499.5,-0.288189479864928,0.536294967370513,-0.468014906227032,0.742636150090916,38001,"Study4_G8_T5_MovementGuided.csv","Study4","G8","T5","MovementGuided"
"5849","40",39499.5,-0.497527538217369,0.769363349961937,0.557825537362952,0.601553304704912,39001,"Study4_G8_T5_MovementGuided.csv","Study4","G8","T5","MovementGuided"
"5850","41",40499.5,-0.368528133716119,0.641394676697541,-0.115538758851852,0.838298201467891,40001,"Study4_G8_T5_MovementGuided.csv","Study4","G8","T5","MovementGuided"
"5851","42",41499.5,-0.234730114674252,0.424706875709653,-1.3492590405874,0.545169447943351,41001,"Study4_G8_T5_MovementGuided.csv","Study4","G8","T5","MovementGuided"
"5852","43",42499.5,-0.714063813655863,0.401360111714263,-0.337132335388758,0.384458713970935,42001,"Study4_G8_T5_MovementGuided.csv","Study4","G8","T5","MovementGuided"
"5853","44",43499.5,-1.05847685755651,0.279725123026246,-1.28085896557761,0.248367324377114,43001,"Study4_G8_T5_MovementGuided.csv","Study4","G8","T5","MovementGuided"
"5854","45",44499.5,-1.13676492406432,0.375524324069713,0.27705855895829,0.340526866071169,44001,"Study4_G8_T5_MovementGuided.csv","Study4","G8","T5","MovementGuided"
"5855","46",45499.5,-0.656349140161275,0.438330375563705,-0.881528380097152,0.933493378345317,45001,"Study4_G8_T5_MovementGuided.csv","Study4","G8","T5","MovementGuided"
"5856","47",46499.5,-0.647176516715033,0.435819999877763,-1.29813471415623,0.0310145984646637,46001,"Study4_G8_T5_MovementGuided.csv","Study4","G8","T5","MovementGuided"
"5857","48",47499.5,-0.46897443327762,0.54125349556292,-0.16037200100846,-0.588019366866576,47001,"Study4_G8_T5_MovementGuided.csv","Study4","G8","T5","MovementGuided"
"5858","49",48499.5,-0.148217848433401,0.204728368318042,-1.17409384965794,-0.317417378385072,48001,"Study4_G8_T5_MovementGuided.csv","Study4","G8","T5","MovementGuided"
"5859","50",49499.5,-0.442116207576281,-0.0790320826097393,-1.44996982257976,-1.37321246446069,49001,"Study4_G8_T5_MovementGuided.csv","Study4","G8","T5","MovementGuided"
"5860","51",50499.5,-1.10526576074106,0.249378613102267,-2.00479145569489,1.11501779204548,50001,"Study4_G8_T5_MovementGuided.csv","Study4","G8","T5","MovementGuided"
